higherGeography,pcr_primer_name_forward,phylum,class,order,family,species,asvs,reads
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,1,13,402
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,0,3,67
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,2,2,706
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,Naviculales,,0,12,928
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,Paraliales,Paraliaceae,1,1,38
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,Rhizosoleniales,Rhizosoleniaceae,1,1,93
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,Striatellales,Striatellaceae,1,2,74
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,Thalassionematales,Thalassionemataceae,1,2,466
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,0,8,118703
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,1,1,15108
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,Thalassiosirales,,0,10,273721
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,1,7,2576
Peninsula Valdès,mlCOIintF,Bacillariophyta,Bacillariophyceae,,,0,33,21055
Peninsula Valdès,mlCOIintF,Bacillariophyta,,,,0,22,11812
Peninsula Valdès,mlCOIintF,Basidiomycota,Agaricomycetes,Agaricales,,0,1,18
Peninsula Valdès,mlCOIintF,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,0,1,9
Peninsula Valdès,mlCOIintF,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,0,2,56
Peninsula Valdès,mlCOIintF,Basidiomycota,Agaricomycetes,,,0,1,12
Peninsula Valdès,mlCOIintF,Bigyra,Labyrinthulea,Thraustochytrida,Thraustochytriaceae,1,1,12
Peninsula Valdès,mlCOIintF,Bigyra,,,,0,1,6
Peninsula Valdès,mlCOIintF,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,1,1,72
Peninsula Valdès,mlCOIintF,Bryozoa,Gymnolaemata,Cheilostomatida,Hippothoidae,2,4,112
Peninsula Valdès,mlCOIintF,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,0,1,6
Peninsula Valdès,mlCOIintF,Bryozoa,Gymnolaemata,Ctenostomatida,Vesiculariidae,0,1,115
Peninsula Valdès,mlCOIintF,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,1,1,16
Peninsula Valdès,mlCOIintF,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,1,137,3380310
Peninsula Valdès,mlCOIintF,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,1,169,3257685
Peninsula Valdès,mlCOIintF,Chlorophyta,Mamiellophyceae,,,0,1,3
Peninsula Valdès,mlCOIintF,Chlorophyta,Pyramimonadophyceae,Prasinococcales,Prasinococcaceae,1,2,17
Peninsula Valdès,mlCOIintF,Chlorophyta,Pyramimonadophyceae,Pseudoscourfieldiales,Pycnococcaceae,0,4,48987
Peninsula Valdès,mlCOIintF,Chlorophyta,,,,3,3,9126
Peninsula Valdès,mlCOIintF,Chordata,Ascidiacea,Aplousobranchia,Didemnidae,1,1,27
Peninsula Valdès,mlCOIintF,Chordata,Ascidiacea,Aplousobranchia,,0,1,2475
Peninsula Valdès,mlCOIintF,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,1,4,25054
Peninsula Valdès,mlCOIintF,Chordata,Ascidiacea,Phlebobranchia,Cionidae,1,1,50
Peninsula Valdès,mlCOIintF,Chordata,Ascidiacea,,,0,1,17
Peninsula Valdès,mlCOIintF,Chordata,Aves,Anseriformes,Anatidae,1,1,7
Peninsula Valdès,mlCOIintF,Chordata,Aves,Charadriiformes,Charadriidae,1,1,88
Peninsula Valdès,mlCOIintF,Chordata,Aves,Charadriiformes,Laridae,1,2,1449
Peninsula Valdès,mlCOIintF,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,1,1,104
Peninsula Valdès,mlCOIintF,Chordata,Elasmobranchii,Hexanchiformes,Hexanchidae,1,1,7
Peninsula Valdès,mlCOIintF,Chordata,Holocephali,Chimaeriformes,Callorhinchidae,1,1,17
Peninsula Valdès,mlCOIintF,Chordata,Mammalia,Artiodactyla,Camelidae,0,1,63
Peninsula Valdès,mlCOIintF,Chordata,Mammalia,Carnivora,Phocidae,1,4,31226
Peninsula Valdès,mlCOIintF,Chordata,Mammalia,Cetartiodactyla,Balaenidae,1,7,4528
Peninsula Valdès,mlCOIintF,Chordata,Mammalia,Cetartiodactyla,Delphinidae,1,1,5
Peninsula Valdès,mlCOIintF,Chordata,Mammalia,Cetartiodactyla,Phocoenidae,2,2,5
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Atheriniformes,Atherinopsidae,4,18,13809
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Clupeiformes,Engraulidae,1,2,3346
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Gadiformes,Merlucciidae,1,1,30
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Mulliformes,Mullidae,1,1,29
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Ophidiiformes,Ophidiidae,1,1,3
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Perciformes,Bovichtidae,1,1,490
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Perciformes,Eleginopidae,1,3,3350
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Perciformes,Nototheniidae,1,1,37
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Perciformes,Percophidae,1,1,5
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Perciformes,Pinguipedidae,1,1,166
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Perciformes,Serranidae,1,1,35
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Perciformes,Triglidae,0,1,4
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Perciformes,Zoarcidae,1,2,666
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Scombriformes,Centrolophidae,1,1,32
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Scombriformes,Scombridae,1,2,326
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Scombriformes,Stromateidae,1,1,62
Peninsula Valdès,mlCOIintF,Chordata,Teleostei,Stomiiformes,Sternoptychidae,0,1,5
Peninsula Valdès,mlCOIintF,Chordata,,,,0,15,2961
Peninsula Valdès,mlCOIintF,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,1,1,124
Peninsula Valdès,mlCOIintF,Cnidaria,Anthozoa,Actiniaria,,0,3,43
Peninsula Valdès,mlCOIintF,Cnidaria,Anthozoa,Corallimorpharia,Corallimorphidae,1,5,102313
Peninsula Valdès,mlCOIintF,Cnidaria,Anthozoa,Scleralcyonacea,Virgulariidae,1,4,9294
Peninsula Valdès,mlCOIintF,Cnidaria,Anthozoa,Zoantharia,Parazoanthidae,1,4,149890
Peninsula Valdès,mlCOIintF,Cnidaria,Anthozoa,,,0,1,4
Peninsula Valdès,mlCOIintF,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,3,3,65
Peninsula Valdès,mlCOIintF,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,1,1,8
Peninsula Valdès,mlCOIintF,Cnidaria,Hydrozoa,Anthoathecata,Protohydridae,1,1,43
Peninsula Valdès,mlCOIintF,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,2,2,66
Peninsula Valdès,mlCOIintF,Cnidaria,Hydrozoa,Anthoathecata,,0,1,149
Peninsula Valdès,mlCOIintF,Cnidaria,Hydrozoa,Leptothecata,Aglaopheniidae,0,1,39
Peninsula Valdès,mlCOIintF,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,5,10,1259
Peninsula Valdès,mlCOIintF,Cnidaria,Hydrozoa,Leptothecata,Plumulariidae,2,8,836
Peninsula Valdès,mlCOIintF,Cnidaria,Hydrozoa,Leptothecata,,0,5,143
Peninsula Valdès,mlCOIintF,Cnidaria,Hydrozoa,Limnomedusae,Geryoniidae,1,1,62
Peninsula Valdès,mlCOIintF,Cnidaria,Hydrozoa,,,0,22,687
Peninsula Valdès,mlCOIintF,Cnidaria,Staurozoa,Stauromedusae,Haliclystidae,1,1,3
Peninsula Valdès,mlCOIintF,Cnidaria,,,,0,1,32
Peninsula Valdès,mlCOIintF,Cryptophyta,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,1,1,54
Peninsula Valdès,mlCOIintF,Cryptophyta,Cryptophyceae,Pyrenomonadales,Geminigeraceae,1,2,301
Peninsula Valdès,mlCOIintF,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,1,1,6
Peninsula Valdès,mlCOIintF,Echinodermata,Asteroidea,Valvatida,Odontasteridae,1,1,36
Peninsula Valdès,mlCOIintF,Echinodermata,Echinoidea,Arbacioida,Arbaciidae,1,10,4185
Peninsula Valdès,mlCOIintF,Echinodermata,Echinoidea,Camarodonta,Temnopleuridae,1,1,152
Peninsula Valdès,mlCOIintF,Echinodermata,Echinoidea,Spatangoida,Schizasteridae,1,3,955
Peninsula Valdès,mlCOIintF,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,1,1,27
Peninsula Valdès,mlCOIintF,Echinodermata,Ophiuroidea,Amphilepidida,Amphiuridae,2,4,82
Peninsula Valdès,mlCOIintF,Echinodermata,Ophiuroidea,Amphilepidida,,0,1,67
Peninsula Valdès,mlCOIintF,Echinodermata,Ophiuroidea,,,0,2,89
Peninsula Valdès,mlCOIintF,Echinodermata,,,,0,2,118
Peninsula Valdès,mlCOIintF,Firmicutes,Bacili,Lactobacillales,Aerococcaceae,0,3,308
Peninsula Valdès,mlCOIintF,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,0,1,11
Peninsula Valdès,mlCOIintF,Gastrotricha,,Macrodasyida,Macrodasyidae,0,1,31
Peninsula Valdès,mlCOIintF,Haptophyta,Coccolithophyceae,Isochrysidales,Noelaerhabdaceae,1,3,34865
Peninsula Valdès,mlCOIintF,Haptophyta,Coccolithophyceae,Phaeocystales,Phaeocystaceae,2,5,42079
Peninsula Valdès,mlCOIintF,Mollusca,Bivalvia,Adapedonta,Pharidae,1,1,25
Peninsula Valdès,mlCOIintF,Mollusca,Bivalvia,Cardiida,,0,2,1104
Peninsula Valdès,mlCOIintF,Mollusca,Bivalvia,Mytilida,Mytilidae,4,9,1178
Peninsula Valdès,mlCOIintF,Mollusca,Bivalvia,Venerida,Veneridae,1,1,23
Peninsula Valdès,mlCOIintF,Mollusca,Cephalopoda,Octopoda,Enteroctopodidae,0,1,130
Peninsula Valdès,mlCOIintF,Mollusca,Cephalopoda,Octopoda,Octopodidae,2,2,682
Peninsula Valdès,mlCOIintF,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,2,2,161
Peninsula Valdès,mlCOIintF,Mollusca,Gastropoda,Neogastropoda,Buccinanopsidae,1,1,80
Peninsula Valdès,mlCOIintF,Mollusca,Gastropoda,Nudibranchia,Discodorididae,2,2,38
Peninsula Valdès,mlCOIintF,Mollusca,Gastropoda,Trochida,Calliostomatidae,0,2,53
Peninsula Valdès,mlCOIintF,Mollusca,Gastropoda,,Plakobranchidae,0,1,46
Peninsula Valdès,mlCOIintF,Mollusca,Gastropoda,,,0,2,17
Peninsula Valdès,mlCOIintF,Mollusca,Polyplacophora,Chitonida,Chitonidae,0,1,129
Peninsula Valdès,mlCOIintF,Mollusca,Polyplacophora,Chitonida,Mopaliidae,1,1,21
Peninsula Valdès,mlCOIintF,Mollusca,Polyplacophora,Lepidopleurida,Leptochitonidae,1,1,58
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,Dinophyceae incertae sedis,Amphidomataceae,0,1,28
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,Dinophysiales,Dinophysaceae,1,1,12
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,Gonyaulacales,,0,16,3719
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,1,2,92
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,Gymnodiniales,Kareniaceae,0,15,13035
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,Gymnodiniales,,0,2,21
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,Noctilucales,Noctilucaceae,1,1,8
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,Peridiniales,Heterocapsaceae,1,5,29424
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,Prorocentrales,Prorocentraceae,0,1,63
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,Suessiales,Suessiaceae,0,1,8
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,Suessiales,Symbiodiniaceae,0,1,103
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,Syndiniales,Syndiniaceae,0,2,315
Peninsula Valdès,mlCOIintF,Myzozoa,Dinophyceae,,,0,48,4542
Peninsula Valdès,mlCOIintF,Nemertea,Palaeonemertea,Archinemertea,Cephalotrichidae,1,1,91
Peninsula Valdès,mlCOIintF,Nemertea,Pilidiophora,Heteronemertea,Lineidae,0,1,10
Peninsula Valdès,mlCOIintF,Nemertea,,,,0,3,1877
Peninsula Valdès,mlCOIintF,Ochrophyta,Dictyochophyceae,Dictyochales,Dictyochaceae,1,2,90
Peninsula Valdès,mlCOIintF,Ochrophyta,Dictyochophyceae,Florenciellales,Florenciellales incertae sedis,1,4,5124
Peninsula Valdès,mlCOIintF,Ochrophyta,Pelagophyceae,Pelagomonadales,Pelagomonadaceae,2,11,168192
Peninsula Valdès,mlCOIintF,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,1,2,1951
Peninsula Valdès,mlCOIintF,Ochrophyta,Phaeophyceae,Ectocarpales,Acinetosporaceae,4,4,248
Peninsula Valdès,mlCOIintF,Ochrophyta,Phaeophyceae,Ectocarpales,Chordariaceae,11,50,10170
Peninsula Valdès,mlCOIintF,Ochrophyta,Phaeophyceae,Ectocarpales,Ectocarpaceae,0,5,172
Peninsula Valdès,mlCOIintF,Ochrophyta,Phaeophyceae,Ectocarpales,Scytosiphonaceae,7,12,1240
Peninsula Valdès,mlCOIintF,Ochrophyta,Phaeophyceae,Ectocarpales,,0,9,2540
Peninsula Valdès,mlCOIintF,Ochrophyta,Phaeophyceae,Laminariales,Alariaceae,1,3,5895
Peninsula Valdès,mlCOIintF,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,1,3,548
Peninsula Valdès,mlCOIintF,Ochrophyta,Phaeophyceae,Ralfsiales,,0,1,179
Peninsula Valdès,mlCOIintF,Ochrophyta,Phaeophyceae,Sphacelariales,Lithodermataceae,0,2,19
Peninsula Valdès,mlCOIintF,Ochrophyta,Phaeophyceae,Tilopteridales,Cutleriaceae,1,2,6403
Peninsula Valdès,mlCOIintF,Ochrophyta,Phaeophyceae,,,0,8,204
Peninsula Valdès,mlCOIintF,Ochrophyta,Xanthophyceae,,,0,1,3
Peninsula Valdès,mlCOIintF,Oomycota,Peronosporea,Myzocytiopsidales,Pontismataceae,0,1,12
Peninsula Valdès,mlCOIintF,Oomycota,Peronosporea,Olpidiopsidales,Olpidiopsidaceae,1,1,55
Peninsula Valdès,mlCOIintF,Oomycota,Peronosporea,Pythiales,Pythiaceae,0,4,1059
Peninsula Valdès,mlCOIintF,Oomycota,Peronosporea,Saprolegniales,Ectrogellaceae,1,2,4429
Peninsula Valdès,mlCOIintF,Oomycota,Peronosporea,Saprolegniales,Saprolegniaceae,0,1,28
Peninsula Valdès,mlCOIintF,Oomycota,,,,0,52,6979
Peninsula Valdès,mlCOIintF,Picozoa,,,,0,3,803
Peninsula Valdès,mlCOIintF,Platyhelminthes,,Dolichomicrostomida,Microstomidae,2,3,129
Peninsula Valdès,mlCOIintF,Platyhelminthes,,Polycladida,,0,1,18
Peninsula Valdès,mlCOIintF,Platyhelminthes,,Rhabdocoela,Promesostomidae,1,1,15
Peninsula Valdès,mlCOIintF,Platyhelminthes,,,,0,1,13
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Axinellida,Raspailiidae,0,1,46
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Biemnida,Biemnidae,1,1,7
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Chondrillida,Halisarcidae,1,2,403
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Clionaida,Clionaidae,3,4,95
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Dendroceratida,Dictyodendrillidae,1,2,89
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Dendroceratida,,0,1,7
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Haplosclerida,Callyspongiidae,2,2,293
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Haplosclerida,Chalinidae,0,1,89
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Haplosclerida,Niphatidae,1,2,62
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Poecilosclerida,Chondropsidae,1,1,20
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Poecilosclerida,Desmacididae,1,1,34
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Poecilosclerida,Microcionidae,2,2,35
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Poecilosclerida,Mycalidae,1,1,80
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,0,1,280
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Poecilosclerida,,0,1,15
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Suberitida,Halichondriidae,5,7,413
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Suberitida,Suberitidae,2,2,263
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Suberitida,,0,3,207
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Tethyida,Hemiasterellidae,0,1,4
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,Verongiida,,0,1,2
Peninsula Valdès,mlCOIintF,Porifera,Demospongiae,,,0,6,2332
Peninsula Valdès,mlCOIintF,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,0,1,2
Peninsula Valdès,mlCOIintF,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,0,1,3
Peninsula Valdès,mlCOIintF,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,4,5,229
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Acrochaetiales,Acrochaetiaceae,4,7,1123
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Ahnfeltiales,Ahnfeltiaceae,1,1,338
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Ceramiales,Callithamniaceae,4,7,1475
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,1,4,1295
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,2,5,371
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,10,23,16903
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,1,2,1449
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Ceramiales,,0,3,158
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Colaconematales,Colaconemataceae,3,4,448
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,2,5,2584
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Corallinales,Hapalidiaceae,1,2,89
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Gigartinales,Cystocloniaceae,1,1,4
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Gigartinales,Dumontiaceae,1,1,13
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,1,1,693
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,1,5,659
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Gigartinales,,0,2,145
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Halymeniales,Halymeniaceae,0,1,44
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Nemaliales,Scinaiaceae,1,1,78
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Nemaliales,,0,1,32
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Palmariales,Rhodophysemataceae,1,4,1197
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Peyssonneliales,Peyssonneliaceae,1,1,20
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,Rhodymeniales,Rhodymeniaceae,0,1,119
Peninsula Valdès,mlCOIintF,Rhodophyta,Florideophyceae,,,0,81,13193
Peninsula Valdès,mlCOIintF,Rhodophyta,,,,0,1,41
Peninsula Valdès,mlCOIintF,Rotifera,Eurotatoria,Ploima,Synchaetidae,1,7,152187
Peninsula Valdès,mlCOIintF,undef_undef_Eukaryota,,,,0,7,17982
Peninsula Valdès,mlCOIintF,,,,,0,16413,9520123
Peninsula Valdès,teleo_F_L1848,Annelida,Clitellata,Arhynchobdellida,Haemadipsidae,0,1,26
Peninsula Valdès,teleo_F_L1848,Arthropoda,Malacostraca,Decapoda,Sesarmidae,0,1,78
Peninsula Valdès,teleo_F_L1848,Ascomycota,,,,0,4,658
Peninsula Valdès,teleo_F_L1848,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,1,1,3
Peninsula Valdès,teleo_F_L1848,Bacillariophyta,Bacillariophyceae,Coscinodiscales,Coscinodiscaceae,1,1,8
Peninsula Valdès,teleo_F_L1848,Bacillariophyta,Bacillariophyceae,Lithodesmiales,Lithodesmiaceae,0,1,14
Peninsula Valdès,teleo_F_L1848,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,1,3,773
Peninsula Valdès,teleo_F_L1848,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Skeletonemaceae,0,3,98
Peninsula Valdès,teleo_F_L1848,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,0,1,12
Peninsula Valdès,teleo_F_L1848,Bacillariophyta,Bacillariophyceae,Triceratiales,Triceratiaceae,1,1,11
Peninsula Valdès,teleo_F_L1848,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,1,2,429
Peninsula Valdès,teleo_F_L1848,Chlorophyta,Pyramimonadophyceae,Pseudoscourfieldiales,Pycnococcaceae,1,1,148
Peninsula Valdès,teleo_F_L1848,Chordata,Amphibia,Anura,,0,1,328
Peninsula Valdès,teleo_F_L1848,Chordata,Aves,Anseriformes,Anatidae,1,7,7485
Peninsula Valdès,teleo_F_L1848,Chordata,Aves,Charadriiformes,Charadriidae,1,2,22
Peninsula Valdès,teleo_F_L1848,Chordata,Aves,Charadriiformes,Laridae,1,5,2712
Peninsula Valdès,teleo_F_L1848,Chordata,Aves,Charadriiformes,,0,2,104
Peninsula Valdès,teleo_F_L1848,Chordata,Aves,Galliformes,Phasianidae,0,2,3300
Peninsula Valdès,teleo_F_L1848,Chordata,Aves,Galliformes,,0,1,52
Peninsula Valdès,teleo_F_L1848,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,1,2,1954
Peninsula Valdès,teleo_F_L1848,Chordata,Aves,Sphenisciformes,Spheniscidae,1,2,1906
Peninsula Valdès,teleo_F_L1848,Chordata,Aves,,,0,14,1536
Peninsula Valdès,teleo_F_L1848,Chordata,Holocephali,Chimaeriformes,Callorhinchidae,1,2,22
Peninsula Valdès,teleo_F_L1848,Chordata,Holocephali,Chimaeriformes,,0,1,11
Peninsula Valdès,teleo_F_L1848,Chordata,Mammalia,Artiodactyla,Bovidae,0,2,51
Peninsula Valdès,teleo_F_L1848,Chordata,Mammalia,Artiodactyla,Camelidae,0,2,57
Peninsula Valdès,teleo_F_L1848,Chordata,Mammalia,Carnivora,Phocidae,0,4,11641
Peninsula Valdès,teleo_F_L1848,Chordata,Mammalia,Cetartiodactyla,Delphinidae,1,2,60
Peninsula Valdès,teleo_F_L1848,Chordata,Mammalia,Primates,Hominidae,0,22,84187
Peninsula Valdès,teleo_F_L1848,Chordata,Mammalia,Primates,,0,9,39362
Peninsula Valdès,teleo_F_L1848,Chordata,Mammalia,Rodentia,Muridae,0,2,747
Peninsula Valdès,teleo_F_L1848,Chordata,Mammalia,Rodentia,,0,1,70
Peninsula Valdès,teleo_F_L1848,Chordata,Mammalia,,,0,92,163985
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Atheriniformes,Atherinopsidae,1,9,4805
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Centrarchiformes,Sinipercidae,0,1,46
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Cichliformes,Cichlidae,0,1,2188
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Clupeiformes,Clupeidae,1,4,61
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Clupeiformes,Dorosomatidae,1,1,80
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Clupeiformes,Spratelloididae,1,1,8
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Eupercaria incertae sedis,Scaridae,1,1,10
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Eupercaria incertae sedis,Sparidae,1,3,83
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Gadiformes,Merlucciidae,0,3,54
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Mugiliformes,Mugilidae,4,5,46
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Perciformes,Bovichtidae,1,26,108822
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Perciformes,Eleginopidae,1,2,649
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Perciformes,Nototheniidae,1,1,1142
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Perciformes,Sebastidae,0,5,2821
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Perciformes,,0,3,133
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Scombriformes,Centrolophidae,1,9,39584
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Scombriformes,Scombridae,0,12,30380
Peninsula Valdès,teleo_F_L1848,Chordata,Teleostei,Siluriformes,Clariidae,0,2,521
Peninsula Valdès,teleo_F_L1848,Chordata,,Squamata,,0,1,29
Peninsula Valdès,teleo_F_L1848,Chordata,,Testudines,,0,1,19
Peninsula Valdès,teleo_F_L1848,Chordata,,,,0,1401,3610581
Peninsula Valdès,teleo_F_L1848,Cnidaria,Anthozoa,Zoantharia,Parazoanthidae,1,2,4569
Peninsula Valdès,teleo_F_L1848,Echinodermata,Asteroidea,Valvatida,Goniasteridae,0,1,113
Peninsula Valdès,teleo_F_L1848,Echinodermata,Echinoidea,Camarodonta,Temnopleuridae,0,1,1822
Peninsula Valdès,teleo_F_L1848,Euglenozoa,Euglenoidea,Euglenida,Euglenaceae,0,1,39
